Unnamed: 0,Room Description,Guest Room Info,Room Description Expanded,LDA_Topic,Top Words,BERTopic_Topic,BERTopic_Top_Words,NMF_Topic,NMF_Topic_Name,TFIDF_LDA_Topic,TFIDF_LDA_Topic_Name
51,SEMI-FLEX|1 KING HEARING ACCESS STUDIO W/SOFABED NS VIS FIREALRM/DOOR/PHN ALRT/SOFABED,Accessible Room,SEMI-FLEX|1 KING HEARING ACCESSIBLE STUDIO WITHSOFABED NON SMOKING VIS FIREALRM/DOOR/PHN ALRT/SOFABED,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt
52,WORLD RAINBOW HOTELS BAR|ACCESSIBLE TOWERS ROOM TWO QUEENS - 465 SF OR 43 SM - ADA ROOM ON FLOORS 41 TO 55,Accessible Room,WORLD RAINBOW HOTELS BAR|ACCESSIBLE TOWERS ROOM TWO QUEENS - 465 SF OR 43 SM - ACCESSIBLE ROOM ON FLOORS 41 TO 55,20,"room, hotel, best, type, meet, arrive, subject, preference, bed",-1,Outlier,24,single room room single single bed rate single single beds,26,roll shower accessible roll free wifi king bed flexible rate
53,SEMI-FLEX|URBAN 2 DOUBLE HEARING ACCESSIBLE 30USD MAND CHG/VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,SEMI-FLEX|URBAN 2 DOUBLE HEARING ACCESSIBLE 30USD MAND CHG/VIS FIREALRM/DOOR/PHN ALRT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt
54,"AAA HOT DEALS|1 KING BED ACCESSIBLE ROOM NSMK WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,"AAA HOT DEALS|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",-1,Outlier,34,hot deals aaa hot deals aaa caa hot deals membership,0,non smoking smoking free suite non wifi free free wifi
55,"BEST AVAILABLE RATE FLEXIBLE|1 KING BED ACCESSIBLE ROOM NSMK WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,"BEST AVAILABLE RATE FLEXIBLE|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
56,PARK STAY FLY ADA KING SHR NSB|FREE LONGTERM PARKING FOR UP TO 14 NIGHTS,Accessible Room,PARK STAY FLY ACCESSIBLE KING SHR NSB|FREE LONGTERM PARKING FOR UP TO 14 NIGHTS,8,"stay, breakfast, room, includes, king, rate, guest, adults, senior",2,"pool, ft, sq, view, king",17,studio suite queen beds beds studio wi fi nonsmoking free,22,semi flex comp wifi wifi mini mini fridge room comp
57,SNOOZE   CRUISE ADA KING SHR N|TRANSPORTATION FROM TAMPA AIRPORT TO HOTEL,Accessible Room,SNOOZE   CRUISE ACCESSIBLE KING SHR N|TRANSPORTATION FROM TAMPA AIRPORT TO HOTEL,1,"suite, area, living, dining, presidential, king, bath, view, luxury",-1,Outlier,16,sq ft king bed bed sq suite sq view king,2,single room room single single bed living area area comp
58,"PAY NOW SAVE NON-CX|1 KING BED ACCESSIBLE ROOM NSMK WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,"PAY NOW SAVE NON-CX|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
59,"AAA RATE|1 KING BED ACCESSIBLE ROOM NSMK WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,"AAA RATE|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",-1,Outlier,6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
60,SEMI-FLEX|1KING MOBILTY/HEARING ACCESS RI SHWR SUITE NS VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,SEMI-FLEX|1KING MOBILTY/HEARING ACCESSIBLE RI SHWR SUITE NON SMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,13,phone alert door phone alarm door hearing accessible visual alarm
61,FLEXIBLE RATE|1 SOFA PARLOR MOBILITY ACCESS TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,Accessible Room,FLEXIBLE RATE|1 SOFA PARLOR MOBILITY ACCESSIBLE TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",13,"mobility, smok, dial, firmness, withbathtub",14,flexible rate best flexible rate king king bed rate room,22,semi flex comp wifi wifi mini mini fridge room comp
62,2X POINTS PACKAGE|1 SOFA PARLOR MOBILITY ACCESS TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,Accessible Room,2X POINTS PACKAGE|1 SOFA PARLOR MOBILITY ACCESSIBLE TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",13,"mobility, smok, dial, firmness, withbathtub",17,studio suite queen beds beds studio wi fi nonsmoking free,22,semi flex comp wifi wifi mini mini fridge room comp
63,FLEXIBLE RATE|2QN MOBILITY ACCESSIBLE W/BATHTUB COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,FLEXIBLE RATE|2QN MOBILITY ACCESSIBLE WITHBATHTUB COMP WIFI- HDTVS WITH HIDEF CHANNELS,25,"wifi, comp, room, safe, sqm, fridge, twin, king, mini",13,"mobility, smok, dial, firmness, withbathtub",23,comp wifi living area deluxe suite area comp junior suite,2,single room room single single bed living area area comp
64,2X POINTS|2QN MOBILITY ACCESSIBLE W/BATHTUB COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,2X POINTS|2QN MOBILITY ACCESSIBLE WITHBATHTUB COMP WIFI- HDTVS WITH HIDEF CHANNELS,25,"wifi, comp, room, safe, sqm, fridge, twin, king, mini",13,"mobility, smok, dial, firmness, withbathtub",23,comp wifi living area deluxe suite area comp junior suite,2,single room room single single bed living area area comp
65,BREAKFAST INCLUDED|2QN MOBILITY ACCESSIBLE W/BATHTUB COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,BREAKFAST INCLUDED|2QN MOBILITY ACCESSIBLE WITHBATHTUB COMP WIFI- HDTVS WITH HIDEF CHANNELS,25,"wifi, comp, room, safe, sqm, fridge, twin, king, mini",13,"mobility, smok, dial, firmness, withbathtub",23,comp wifi living area deluxe suite area comp junior suite,2,single room room single single bed living area area comp
66,FAMILY FUN PACKAGE.|1 SOFA PARLOR MOBILITY ACCESS TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,Accessible Room,FAMILY FUN PACKAGE.|1 SOFA PARLOR MOBILITY ACCESSIBLE TUB NO SMOK PARLOR-CUSTOM KING SLEEPER SOFA,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",13,"mobility, smok, dial, firmness, withbathtub",15,hearing accessible door phn phn alrt firealrm door vis firealrm,22,semi flex comp wifi wifi mini mini fridge room comp
67,SEMI-FLEX|URBAN 1 KING MOBILITY ACCESS BATHTUB 30USD MAND CHG/VIS FIREALRM/DOOR/PHN ALRT,Accessible Room,SEMI-FLEX|URBAN 1 KING MOBILITY ACCESSIBLE BATHTUB 30USD MAND CHG/VIS FIREALRM/DOOR/PHN ALRT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt
68,TRIPADVISOR PLUS RATE|ACCESSIBLE KING SUITE WITH FULL SOFA SLEEPER 500 SQ FT - ADA SHOWER - GROUND FLOOR,Accessible Room,TRIPADVISOR PLUS RATE|ACCESSIBLE KING SUITE WITH FULL SOFA SLEEPER 500 SQ FT - ACCESSIBLE SHOWER - GROUND FLOOR,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",-1,Outlier,33,tripadvisor plus plus rate king bed ocean view rate deluxe,14,tripadvisor plus plus rate king non signature bungalow business rate
69,"SENIOR DISCOUNT|1 KING BED ACCESSIBLE ROOM NSMK WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,"SENIOR DISCOUNT|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",-1,Outlier,6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
70,"AARP RATE|1 KING BED ACCESSIBLE ROOM NSMK WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",Accessible Room,"AARP RATE|1 KING BED ACCESSIBLE ROOM NON SMOKING WITH FREE WIFI, FREE CONTINENTAL BREAKFAST, ACCESSIBLE BATH",10,"non, smoking, free, wifi, king, suite, bed, breakfast, fridge",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,0,non smoking smoking free suite non wifi free free wifi
71,JEAN GEORGES BED AND BREAKFAST|ADA ACCESSIBLE ROOM. KING BED. 450 SQFT. COURTYARD VIEW. COMP WIFI,Accessible Room,JEAN GEORGES BED AND BREAKFAST|ACCESSIBLE ACCESSIBLE ROOM. KING BED. 450 SQFT. COURTYARD VIEW. COMP WIFI,4,"view, city, king, suite, bed, wifi, free, sqm, room",0,"wifi, free, tv, room, bed",30,room king guest room luxury room king bed room guest,1,standard twin twin room queen room single room free wifi
72,BEST AVAILABLE RATE|ADA ACCESSIBLE ROOM. KING BED. 450 SQFT. COURTYARD VIEW. COMP WIFI,Accessible Room,BEST AVAILABLE RATE|ACCESSIBLE ACCESSIBLE ROOM. KING BED. 450 SQFT. COURTYARD VIEW. COMP WIFI,4,"view, city, king, suite, bed, wifi, free, sqm, room",-1,Outlier,30,room king guest room luxury room king bed room guest,17,classic suite suite king suite accessible cottage suite city view
73,TRIPADVISOR PLUS RATE|2 ACCESSIBLE ROOMS KING BED FULL KITCHEN 1 QUEEN SLEEPER DINING AREA 2 BATHROOMS 15PCT OFF 20USD CREDIT DAILY WELCOME GIFT,Accessible Room,TRIPADVISOR PLUS RATE|2 ACCESSIBLE ROOMS KING BED FULL KITCHEN 1 QUEEN SLEEPER DINING AREA 2 BATHROOMS 15PCT OFF 20USD CREDIT DAILY WELCOME GIFT,1,"suite, area, living, dining, presidential, king, bath, view, luxury",0,"wifi, free, tv, room, bed",33,tripadvisor plus plus rate king bed ocean view rate deluxe,32,flight centre single room king bed corporate rate wifi espresso
74,FLEXIBLE RATE|ACCESSIBLE SUPERIOR TWO DOUBLE BEDS - 360 SF OR 33 SM - ADA COMPLIANT ROOM,Accessible Room,FLEXIBLE RATE|ACCESSIBLE SUPERIOR TWO DOUBLE BEDS - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM,2,"double, room, beds, family, comfort, bed, twin, rate, single",1,"rate, flexible, room, bed, king",27,room double double bed double room double beds comfort room,16,family room rate premium flexible rate king bed sf sm
75,CWT FREE WIFI FOR IHG REWARDS|MEMBERS. 10 IHG PTS PER 1 USD SPENT DESTINATION KING IC MOBILITY ACCESSIBLE ROLL IN SHWR MOBILITY ACCESSIBLE.  EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO,Accessible Room,CWT FREE WIFI FOR IHG REWARDS|MEMBERS. 10 IHG PTS PER 1 USD SPENT DESTINATION KING IC MOBILITY ACCESSIBLE ROLL IN SHWR MOBILITY ACCESSIBLE.  EXPECT MODERN ELEGANCE WHILE STAYING TRUE TO,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",0,"wifi, free, tv, room, bed",12,free wifi room free bed free wifi ac ac free,26,roll shower accessible roll free wifi king bed flexible rate
76,TRIPADVISOR PLUS RATE|ADA DELUXE KING SHOWER ONLY 1 KING BED ,Accessible Room,TRIPADVISOR PLUS RATE|ACCESSIBLE DELUXE KING SHOWER ONLY 1 KING BED ,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",-1,Outlier,33,tripadvisor plus plus rate king bed ocean view rate deluxe,14,tripadvisor plus plus rate king non signature bungalow business rate
77,STAY PARK FLY ADA 2BR 2D1K SHW|INCLUDES ONE NIGHT STAY AND 7 NIGHTS,Accessible Room,STAY PARK FLY ACCESSIBLE 2BR 2D1K SHW|INCLUDES ONE NIGHT STAY AND 7 NIGHTS,8,"stay, breakfast, room, includes, king, rate, guest, adults, senior",2,"pool, ft, sq, view, king",30,room king guest room luxury room king bed room guest,19,stay rate prior stay refundable changes non refundable prepay non
78,STANDARD RATE ADA KG TUB NO SB|ADA KING ROOM WITH ACCESSIBLE BATHTUB,Accessible Room,STANDARD RATE ACCESSIBLE KING TUB NO SB|ACCESSIBLE KING ROOM WITH ACCESSIBLE BATHTUB,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",2,"pool, ft, sq, view, king",30,room king guest room luxury room king bed room guest,2,single room room single single bed living area area comp
79,FLEXIBLE RATE|1 KING HEARING/MOBILITY ACCESS WITH BATHTUB VIS FIREALRM/DOOR/PHN ALRT-FRIDGE-340SQFT,Accessible Room,FLEXIBLE RATE|1 KING HEARING/MOBILITY ACCESSIBLE WITH BATHTUB VIS FIREALRM/DOOR/PHN ALRT-FRIDGE-340SQFT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt
80,2X POINTS|1 KING HEARING/MOBILITY ACCESS WITH BATHTUB VIS FIREALRM/DOOR/PHN ALRT-FRIDGE-340SQFT,Accessible Room,2X POINTS|1 KING HEARING/MOBILITY ACCESSIBLE WITH BATHTUB VIS FIREALRM/DOOR/PHN ALRT-FRIDGE-340SQFT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt
81,DREAM AWAY|KING BED URBAN ROOM MOBILITY ACCESS BATHTUB 30USD MAND CHG/CONTEMP DESIGN/55 IN TV/FRIDGE,Accessible Room,DREAM AWAY|KING BED URBAN ROOM MOBILITY ACCESSIBLE BATHTUB 30USD MAND CHG/CONTEMP DESIGN/55 IN TV/FRIDGE,28,"loft, king, suite, bed, style, level, large, bi, corner",0,"wifi, free, tv, room, bed",16,sq ft king bed bed sq suite sq view king,22,semi flex comp wifi wifi mini mini fridge room comp
82,FLEXIBLE RATE|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,FLEXIBLE RATE|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,25,"wifi, comp, room, safe, sqm, fridge, twin, king, mini",0,"wifi, free, tv, room, bed",23,comp wifi living area deluxe suite area comp junior suite,19,stay rate prior stay refundable changes non refundable prepay non
83,2X POINTS|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,2X POINTS|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",0,"wifi, free, tv, room, bed",23,comp wifi living area deluxe suite area comp junior suite,2,single room room single single bed living area area comp
84,BREAKFAST INCLUDED|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,Accessible Room,BREAKFAST INCLUDED|1KNG MOB ACC RI-SHW COMP WIFI- HDTVS WITH HIDEF CHANNELS,25,"wifi, comp, room, safe, sqm, fridge, twin, king, mini",-1,Outlier,23,comp wifi living area deluxe suite area comp junior suite,2,single room room single single bed living area area comp
85,WORLD RAINBOW HOTELS BAR|ACCESSIBLE SUPERIOR TWO DOUBLE BEDS - 360 SF OR 33 SM - ADA COMPLIANT ROOM,Accessible Room,WORLD RAINBOW HOTELS BAR|ACCESSIBLE SUPERIOR TWO DOUBLE BEDS - 360 SF OR 33 SM - ACCESSIBLE COMPLIANT ROOM,19,"bed, wifi, bedroom, kitchen, global, laundry, queen, program, area",-1,Outlier,27,room double double bed double room double beds comfort room,16,family room rate premium flexible rate king bed sf sm
86,"FLEXIBLE RATE|RESORT ACCESSIBLE KING, 1 KING BED MOBILITY ACCESSIBLE THROUGHOUT ROOM",Accessible Room,"FLEXIBLE RATE|RESORT ACCESSIBLE KING, 1 KING BED MOBILITY ACCESSIBLE THROUGHOUT ROOM",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",-1,Outlier,14,flexible rate best flexible rate king king bed rate room,7,king room deluxe king sq ft free wifi king corner
87,TRIPADVISOR PLUS|SPANISH KING ACCESSIBLE ROOM BRK FOR 2 AND PRKING NO RST COMP WIFI PARKING HIST SPANISH BOUTIQUE HOTEL LOCATED ON THE BCH,Accessible Room,TRIPADVISOR PLUS|SPANISH KING ACCESSIBLE ROOM BRK FOR 2 AND PRKING NO RST COMP WIFI PARKING HIST SPANISH BOUTIQUE HOTEL LOCATED ON THE BCH,11,"queen, resort, cabana, usd, charge, queens, balcony, shower, chainwide",0,"wifi, free, tv, room, bed",33,tripadvisor plus plus rate king bed ocean view rate deluxe,14,tripadvisor plus plus rate king non signature bungalow business rate
88,FLEXIBLE RATE|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,FLEXIBLE RATE|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,13,phone alert door phone alarm door hearing accessible visual alarm
89,TRIPADVISOR PLUS|1 KING BED NON SMOKING ADA ACCESSIBLE WITH ROLL-IN SHOWER,Accessible Room,TRIPADVISOR PLUS|1 KING BED NON SMOKING ACCESSIBLE ACCESSIBLE WITH ROLL-IN SHOWER,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",-1,Outlier,33,tripadvisor plus plus rate king bed ocean view rate deluxe,22,semi flex comp wifi wifi mini mini fridge room comp
90,2X POINTS PACKAGE|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,2X POINTS PACKAGE|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,13,phone alert door phone alarm door hearing accessible visual alarm
91,PARK AND STAY AAA|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,PARK AND STAY AAA|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,12,"room, tv, free, refrigerator, clock, desk, nonsmoking, air, local",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,13,phone alert door phone alarm door hearing accessible visual alarm
92,PARK AND STAY AARP|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,PARK AND STAY AARP|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,12,"room, tv, free, refrigerator, clock, desk, nonsmoking, air, local",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,13,phone alert door phone alarm door hearing accessible visual alarm
93,"FLEXIBLE RATE|RESORT ACCESSIBLE TWO QUEEN, 2 QUEEN BEDS MOBILITY ACCESSIBLE THROUGHOUT ROOM",Accessible Room,"FLEXIBLE RATE|RESORT ACCESSIBLE TWO QUEEN, 2 QUEEN BEDS MOBILITY ACCESSIBLE THROUGHOUT ROOM",17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",-1,Outlier,17,studio suite queen beds beds studio wi fi nonsmoking free,7,king room deluxe king sq ft free wifi king corner
94,PARK AND GO|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,Accessible Room,PARK AND GO|1KING HEARING ACCESSIBLE SUITE NONSMOKING VISUAL FIRE ALARM/DOOR/PHONE ALERT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,13,phone alert door phone alarm door hearing accessible visual alarm
95,FLEXIBLE RATE|1 KING MOBILITY/HEARING ACCESSIBLE W/ BATHTUB VIS DOORBELL ALRT AND VIS PHONE ALRT,Accessible Room,FLEXIBLE RATE|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ BATHTUB VIS DOORBELL ALRT AND VIS PHONE ALRT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,25,arrive hotel hotel best room type preference subject type preference
96,FLEXIBLE RATE|2 DBL MOBILITY ACCESS W/ RI SHWR NO SMOK SWEET DREAMS EXPERIENCE BED,Accessible Room,FLEXIBLE RATE|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR NO SMOK SWEET DREAMS EXPERIENCE BED,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",13,"mobility, smok, dial, firmness, withbathtub",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt
97,2X POINTS PACKAGE|2 DBL MOBILITY ACCESS W/ RI SHWR NO SMOK SWEET DREAMS EXPERIENCE BED,Accessible Room,2X POINTS PACKAGE|2 DOUBLE MOBILITY ACCESSIBLE WITH/ RI SHWR NO SMOK SWEET DREAMS EXPERIENCE BED,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",13,"mobility, smok, dial, firmness, withbathtub",15,hearing accessible door phn phn alrt firealrm door vis firealrm,10,door phn firealrm door vis firealrm hearing accessible phn alrt
98,TRIPADVISOR PLUS|KING ACCESSIBLE ROOM WITH ROLL IN SHOWER NO RST COMP WIFI PARKING HIST SPANISH BOUTIQUE HOTEL LOCATED ON THE BCH,Accessible Room,TRIPADVISOR PLUS|KING ACCESSIBLE ROOM WITH ROLL IN SHOWER NO RST COMP WIFI PARKING HIST SPANISH BOUTIQUE HOTEL LOCATED ON THE BCH,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",0,"wifi, free, tv, room, bed",33,tripadvisor plus plus rate king bed ocean view rate deluxe,26,roll shower accessible roll free wifi king bed flexible rate
99,2X POINTS|1 KING MOBILITY/HEARING ACCESSIBLE W/ BATHTUB VIS DOORBELL ALRT AND VIS PHONE ALRT,Accessible Room,2X POINTS|1 KING MOBILITY/HEARING ACCESSIBLE WITH/ BATHTUB VIS DOORBELL ALRT AND VIS PHONE ALRT,17,"accessible, plus, hearing, mobility, tripadvisor, shower, door, king, vis",5,"hearing, vis, door, alrt, phn",15,hearing accessible door phn phn alrt firealrm door vis firealrm,25,arrive hotel hotel best room type preference subject type preference
